ID,N_VICTIMAS,LUGAR_DEL_HECHO,COMUNA,TIPO_DE_CALLE,LONGITUD,LATITUD,VICTIMA,ACUSADO,FATAL,FECHA_Y_HORA
16744,1,"MOREAU DE JUSTO, ALICIA AV. 286",1,AVENIDA,-58.367107015718,-34.602010009496,SD,SD,False,
16745,1,"GONZALEZ, ELPIDIO 4658",10,CALLE,-58.501375126724,-34.621870041627,SD,SD,False,
16746,1,DIRECTORIO AV. 603,6,AVENIDA,-58.435761671102,-34.628119983404,SD,SD,False,
16747,1,"LOPE DE VEGA AV. y GONZALEZ, ELPIDIO",10,AVENIDA,-58.508311071483,-34.626830106108,SD,SD,False,
16748,1,BILLINGHURST 137,5,CALLE,-58.415779258312,-34.609096232749,SD,SD,False,
16749,2,"PAZ, GRAL. AV. y CABILDO AV.",13,AUTOPISTA,-58.476178020985,-34.538256524689,AUTO,AUTO,False,
16750,1,"CEVALLOS, VIRREY y HUMBERTO 1Â°",1,CALLE,-58.388744837151,-34.621386198728,SD,SD,False,
16751,1,DEAN FUNES y RONDEAU,4,CALLE,-58.404054380487,-34.63553763302,SD,SD,False,
16752,1,MURGUIONDO y SAYOS,8,CALLE,-58.474619496103,-34.677780984482,SD,SD,False,
16753,1,"LAFUENTE y ALBERDI, JUAN BAUTISTA AV.",7,AVENIDA,-58.467177119178,-34.632923906849,SD,SD,False,
16754,1,27 DE FEBRERO AV. y AUTOPISTA PRESIDENTE HECTOR J. Câ”œÃ¼MPORA,8,AVENIDA,-58.436059023656,-34.673902607933,SD,SD,False,
16755,3,LARRAYA y ECHEANDIA,8,CALLE,-58.484041391553,-34.665209980172,SD,SD,False,
16756,1,MAZA 2255,5,CALLE,-58.413564714706,-34.637865950856,MOTO,PEATON,False,
16757,1,CAFAYATE 4151,8,CALLE,-58.477462092313,-34.678231624287,SD,SD,False,
16758,1,DIAZ VELEZ AV. y BILLINGHURST,5,AVENIDA,-58.416067343411,-34.608535445598,SD,SD,False,
16759,1,AYACUCHO 1307,2,CALLE,-58.395525759708,-34.593448405483,SD,SD,False,
16760,1,COMBATIENTES DE MALVINAS AV. 3100,15,AVENIDA,-58.472299265461,-34.585086746191,MOTO,PEATON,False,
16761,1,TINOGASTA y QUEVEDO,11,CALLE,-58.516743405834,-34.613176115353,SD,SD,False,
16762,1,"PERON, EVA AV. y EL TALA",9,AVENIDA,-58.467545620169,-34.646657468726,SD,SD,False,
16763,6,"DE LA TORRE, LISANDRO AV. 2343",9,AVENIDA,-58.501174291656,-34.661983848174,SD,SD,False,
16764,1,"ALEM, LEANDRO N. AV. y TUCUMAN",1,AVENIDA,-58.370621796211,-34.600665076189,SD,SD,False,
16765,1,"JUSTO, JUAN B. AV. y BARRAGAN",10,AVENIDA,-58.523272113978,-34.634218532899,SD,SD,False,
16766,1,INDEPENDENCIA AV. y 9 DE JULIO AV.,1,AVENIDA,-58.381136675759,-34.617653238781,SD,SD,False,
16767,2,BELGRANO AV. y 9 DE JULIO AV.,1,AVENIDA,-58.381353762551,-34.613100568506,SD,SD,False,
16768,1,"ALVAREZ, JULIAN y PARAGUAY",14,CALLE,-58.418558033408,-34.589066854533,SD,SD,False,
16769,1,"SUAREZ, JOSE LEON y ALBERDI, JUAN BAUTISTA AV.",9,CALLE,-58.515621354431,-34.660936552519,MOTO,AUTO,False,
16770,1,"MORENO, PERITO AV. y ZUVIRIA",7,AVENIDA,-58.464518413154,-34.649919462703,SD,SD,False,
16771,1,ALVAREZ JONTE AV. y HELGUERA,11,AVENIDA,-58.48647249052,-34.609614656198,MOTO,AUTO,False,
16772,1,"LIMA y GARAY, JUAN DE AV.",1,AVENIDA,-58.382233829418,-34.626938657191,SD,SD,False,
16773,1,"SAN JOSE y GARAY, JUAN DE AV.",1,AVENIDA,-58.385732472048,-34.627062201117,SD,SD,False,
16774,1,ESCALADA AV. 4347,8,AVENIDA,-58.454828588295,-34.676902077567,SD,SD,False,
16775,1,SAENZ AV. y ACHALA,4,AVENIDA,-58.416104189857,-34.642148021147,SD,SD,False,
16776,1,"ALBERDI, JUAN BAUTISTA AV. y CAÃ‘ADA DE GOMEZ",9,AVENIDA,-58.509615520784,-34.657306778152,MOTO,MOTO,False,
16777,1,DEL LIBERTADOR AV. y CASARES AV.,14,AVENIDA,-58.409866463451,-34.577280609204,MOTO,AUTO,False,
16778,3,THAMES y GORRITI,14,CALLE,-58.432186969664,-34.588761436919,SD,SD,False,
16779,1,"CORRIENTES AV. y ARENAL, CONCEPCION",15,AVENIDA,-58.449517167238,-34.589889291989,MOTO,AUTO,False,
16780,1,"UGARTE, MANUEL 3872",12,CALLE,-58.476424606843,-34.564281737383,MOTO,AUTO,False,
16781,3,ENTRE RIOS AV. y RIVADAVIA AV.,3,AVENIDA,-58.391959161626,-34.609234203568,SD,SD,False,
16782,1,"DELLEPIANE, LUIS, TTE. GRAL. 5938",8,AVENIDA,-58.478273968428,-34.677580365035,SD,SD,False,
16783,1,"DIAZ, CESAR, GRAL. AV. y JUSTO, JUAN B. AV.",10,AVENIDA,-58.505069763383,-34.634238701403,SD,SD,False,
16784,1,COMBATE DE LOS POZOS 865,3,CALLE,-58.393430354165,-34.6190343555,SD,SD,False,
16785,1,FOREST AV. 800,15,AVENIDA,-58.455916488166,-34.58333342726,TRANSPORTE_PUBLICO,AUTO,False,
16786,1,"PAZ, GRAL. AV. y AGUARIBAY",10,AUTOPISTA,-58.529439409146,-34.633188714714,SD,SD,False,
16787,1,RAMALLO y VUELTA DE OBLIGADO,13,CALLE,-58.471451792165,-34.542418020435,SD,SD,False,
16788,1,"9 DE JULIO AV. y CALVO, CARLOS",1,AVENIDA,-58.381041666429,-34.619756510062,SD,SD,False,
16789,1,NAZCA AV. 1092,7,AVENIDA,-58.474365517002,-34.620628681185,SD,SD,False,
16790,1,"GONZALEZ, ELPIDIO y HUGO, VICTOR",10,CALLE,-58.511106449958,-34.629303717168,SD,SD,False,
16791,1,SAN JUAN AV. y LA PLATA AV.,6,AVENIDA,-58.426757543126,-34.626997305138,MOTO,AUTO,False,
16792,1,DIRECTORIO AV. 2386,7,AVENIDA,-58.460403702408,-34.633585730426,SD,SD,False,
16793,1,"URIARTE y CABRERA, JOSE A.",14,CALLE,-58.433978098133,-34.588716950053,MOTO,AUTO,False,
16794,1,DEL LIBERTADOR AV. y CAVIA,14,AVENIDA,-58.407910014253,-34.578152922698,AUTO,AUTO,False,
16795,1,DEL LIBERTADOR AV. y AUSTRIA,2,AVENIDA,-58.397314748992,-34.583078872657,SD,SD,False,
16796,1,"HORNOS, GRAL. y BRANDSEN",4,CALLE,-58.376273555173,-34.638009165793,TRANSPORTE_PUBLICO,PEATON,False,
16797,1,LIMA e INDEPENDENCIA AV.,1,CALLE,-58.381514880155,-34.617660112719,SD,SD,False,
16798,1,"SCALABRINI ORTIZ, RAUL AV. y SOLER",14,AVENIDA,-58.422497985568,-34.589274647414,SD,SD,False,
16799,1,"MORENO, JOSE MARIA AV. y GOYENA, PEDRO AV.",6,AVENIDA,-58.434308100496,-34.625867278588,PEATON,AUTO,False,
16800,1,"CASTILLO y SCALABRINI ORTIZ, RAUL AV.",15,CALLE,-58.433367683073,-34.596418479998,MOTO,AUTO,False,
16801,1,SARMIENTO 4255,5,CALLE,-58.425149548829,-34.604212415612,SD,SD,False,
16802,1,GUATEMALA y HUMBOLDT,14,CALLE,-58.431042752987,-34.581081776409,PEATON,AUTO,False,
16803,1,"IRIARTE, GRAL. AV. y ZAVALETA",4,AVENIDA,-58.400567676566,-34.651070805528,SD,SD,False,
16804,1,CORDOBA AV. y THAMES,15,AVENIDA,-58.43531242392,-34.590821595313,SD,SD,False,
16805,1,CALLAO AV. 551,1,AVENIDA,-58.392281353206,-34.602532897629,SD,SD,False,
16806,1,"PERON, JUAN DOMINGO, TTE. GENERAL 2158",3,CALLE,-58.397237628972,-34.60738491899,SD,SD,False,
16807,1,"ALCORTA, AMANCIO AV. y ZAVALETA",4,AVENIDA,-58.401840945723,-34.645468454794,SD,SD,False,
16808,1,"JUSTO, JUAN B. AV. e IRIGOYEN",10,AVENIDA,-58.50838657972,-34.634598468686,SD,SD,False,
16809,1,DARREGUEYRA 2102,14,CALLE,-58.427477538683,-34.583909956333,SD,SD,False,
16810,1,ENTRE RIOS AV. y PAVON,3,AVENIDA,-58.391245472041,-34.626331489852,SD,SD,False,
16811,2,"BILBAO, FRANCISCO 4204",9,CALLE,-58.477899319846,-34.648922700258,AUTO,CAMION,False,
16812,1,"NEUQUEN y GAINZA, MARTIN DE, GRAL.",6,CALLE,-58.446697026498,-34.615985108362,SD,SD,False,
16813,1,DORREGO AV. y GUZMAN,15,AVENIDA,-58.44864861962,-34.592646068603,AUTO,AUTO,False,
16814,1,"CERVANTES y BEIRO, FRANCISCO AV.",11,CALLE,-58.521943006869,-34.612067655778,SD,SD,True,
16815,2,"IRIARTE, GRAL. AV. y SANTA ELENA",4,AVENIDA,-58.383688843966,-34.650101918179,MOTO,AUTO,False,
16816,1,LASCANO y CUENCA,11,CALLE,-58.488884687754,-34.608961629868,SD,SD,False,
16817,1,RIVADAVIA AV. y CATAMARCA,3,AVENIDA,-58.407667686022,-34.610236787447,SD,SD,True,
16818,2,"WARNES AV. y ARENAL, CONCEPCION",15,AVENIDA,-58.457073979865,-34.597302147247,MOTO,PEATON,False,
16819,1,ENTRE RIOS AV. y ESTADOS UNIDOS,3,AVENIDA,-58.391669202732,-34.619108205457,SD,SD,False,
16820,2,CERRITO y CORDOBA AV.,1,CALLE,-58.382524648358,-34.599089543017,SD,SD,False,
16821,7,CAMARGO y SERRANO,15,CALLE,-58.443686281468,-34.59724326407,AUTO,TRANSPORTE_PUBLICO,False,
16822,4,MORENO y SOLIS,1,CALLE,-58.39036036774,-34.612560868215,SD,SD,False,
16823,1,"LACROZE, FEDERICO AV. 4170",15,AVENIDA,-58.454689735407,-34.586696683168,MOTO,AUTO,False,
16824,1,GUZMAN 396,15,CALLE,-58.451892553509,-34.589869639026,PEATON,AUTO,False,
16825,2,9 DE JULIO AV. y TUCUMAN,1,AVENIDA,-58.381932343475,-34.601384141356,SD,SD,True,
16826,2,"BALBIN, RICARDO, DR. AV. y CONGRESO AV.",12,AVENIDA,-58.471428745116,-34.56009435432,MOTO,AUTO,False,
16827,1,BERUTI y BILLINGHURST,2,CALLE,-58.408281958356,-34.588167286893,SD,SD,False,
16828,1,"AVELLANEDA AV. y ALVAREZ, DONATO, TTE. GRAL.",7,AVENIDA,-58.456076537441,-34.621203483794,SD,SD,False,
16829,1,"GARAY, JUAN DE AV. 3253",3,AVENIDA,-58.411080010225,-34.629994483914,SD,SD,False,
16830,1,"SAENZ AV. y ALCORTA, AMANCIO AV.",4,AVENIDA,-58.416731683469,-34.656735622078,SD,SD,False,
16831,1,"SALADILLO y BARROS PAZOS, JOSE",8,CALLE,-58.480723619552,-34.688549791403,SD,SD,False,
16832,1,"PUAN y LAFERRERE, GREGORIO DE",7,CALLE,-58.445546012974,-34.631008783434,SD,SD,False,
16833,1,THAMES y LOYOLA,15,CALLE,-58.438586349595,-34.592685713969,MOTO,AUTO,False,
16834,1,INDEPENDENCIA AV. 2265,3,AVENIDA,-58.39846397366,-34.618330648898,SD,SD,False,
16835,1,CASEROS AV. y ENTRE RIOS AV.,4,AVENIDA,-58.390355812819,-34.634122872141,AUTO,AUTO,False,
16836,1,MORENO y 9 DE JULIO AV.,1,AVENIDA,-58.381230405776,-34.611876536914,MOTO,AUTO,False,
16837,5,27 DE FEBRERO AV. y PERGAMINO,8,AVENIDA,-58.432848091447,-34.670515436798,AUTO,OBJETO FIJO,False,
16838,1,LLAVALLOL y GRIVEO,11,CALLE,-58.510357477652,-34.588646539793,PEATON,AUTO,False,
16839,3,"27 DE FEBRERO AV. y PAZ, GRAL. AV.",8,AVENIDA,-58.462449526216,-34.705249717475,AUTO,SD,False,
16840,2,LIMA y SAN JUAN AV.,1,AVENIDA,-58.381430643759,-34.622161659098,AUTO,PEATON,False,
16841,2,"PAZ, GRAL. AV. y LOPE DE VEGA AV.",11,AUTOPISTA,-58.5293372373,-34.610981860794,MOTO,PEATON,False,
16842,1,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",5,CALLE,-58.414585346672,-34.609375578822,MOTO,OBJETO FIJO,False,
16843,1,"LOPEZ, VICENTE 1845",2,CALLE,-58.391226278628,-34.590385289498,AUTO,AUTO,True,
16844,1,SD,SD,AUTOPISTA,-58.40417054549749,-34.587375832194,MOTO,PEATON,False,2020-11-01 15:30:00
16845,1,SANTA FE AV. y MALABIA,14,AVENIDA,-58.417114812367,-34.58436637489,AUTO,PEATON,False,
16846,1,"SAN MARTIN AV. y BEIRO, FRANCISCO AV.",15,AVENIDA,-58.497148367555,-34.596799358174,MOTO,AUTO,False,
16847,2,"SAN MARTIN AV. y LOPEZ, CARLOS ANTONIO",11,AVENIDA,-58.512432152311,-34.591258302004,AUTO,TRANSPORTE_PUBLICO,False,
16848,1,DIRECTORIO AV. y RIVERA INDARTE AV.,7,AVENIDA,-58.460765501461,-34.633504440944,PEATON,AUTO,False,
16849,1,"PAZ, GRAL. AV. 5200",12,AUTOPISTA,-58.510182703962,-34.572958536441,AUTO,SD,False,
16850,1,"DE LOS CONSTITUYENTES AV. y PAZ, GRAL. AV.",12,AVENIDA,-58.509930461176,-34.56919739421,MOTO,TRANSPORTE_PUBLICO,False,
16851,1,"MORENO, PERITO AV. 1900",7,AVENIDA,-58.434923776911,-34.650700135353,AUTO,PEATON,False,
16852,1,CABILDO AV. y OLAZABAL,13,AVENIDA,-58.4582971725,-34.56015762242,SD,SD,False,
16853,1,9 DE JULIO AV. y MORENO,1,AVENIDA,-58.381230405776,-34.611876536914,MOTO,PEATON,False,
16854,1,"FLORES, VENANCIO, GRAL. 3239",10,CALLE,-58.474762141031,-34.630075123274,AUTO,PEATON,False,
16855,1,BOEDO AV. 1606,5,AVENIDA,-58.41581841429,-34.632857186403,MOTO,AUTO,False,
16856,1,"CORRIENTES AV. y ANCHORENA, TOMAS MANUEL DE, DR.",3,AVENIDA,-58.410347062735,-34.604029511198,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,
16857,1,"BROWN, ALTE. AV. y PI Y MARGALL",4,AVENIDA,-58.366615325536,-34.628312307308,PEATON,AUTO,False,
16858,1,DE LOS INCAS AV. y HOLMBERG,15,AVENIDA,-58.469060230044,-34.578251905922,MOTO,MOTO,False,
16859,1,"DE LA TORRE, LISANDRO AV. 2343",9,AVENIDA,-58.501174291656,-34.661983848174,SD,SD,False,
16860,1,DEAN FUNES 1110,3,CALLE,-58.405751343684,-34.623121790627,SD,SD,False,
16861,1,"CORDOBA AV. y JUSTO, JUAN B. AV.",15,AVENIDA,-58.438251383197,-34.588856636767,MOTO,PEATON,False,
16862,1,"BENEDETTI, OSVALDO E., DIP.NAC. 80",10,CALLE,-58.482701580872,-34.635140391058,MOTO,PEATON,False,
16863,1,CORDOBA AV. y BULNES,14,AVENIDA,-58.41726525549,-34.597825109942,MOTO,MOTO,False,
16864,2,DEL LIBERTADOR AV. y REPUBLICA ARABE SIRIA,14,AVENIDA,-58.410941846671,-34.576799798401,PEATON,AUTO,False,
16865,1,ORTEGA Y GASSET 1661,14,CALLE,-58.431564667541,-34.56871235142,PEATON,AUTO,False,
16866,2,RIESTRA AV. y DEL BAÃ‘ADO,4,AVENIDA,-58.42759400934,-34.644977090717,SD,SD,False,
16867,2,CONSTITUCION y ORURO,3,CALLE,-58.40769567208,-34.627279826569,AUTO,AUTO,False,
16868,1,"MONTES DE OCA, MANUEL AV. y QUINQUELA MARTIN, BENITO",4,AVENIDA,-58.373654728863,-34.643642175361,MOTO,AUTO,False,
16869,2,CONGRESO AV. 4862,12,AVENIDA,-58.487430018575,-34.568506438295,AUTO,AUTO,False,
16870,1,HUMBERTO 1Â° y PICHINCHA,3,CALLE,-58.398195118214,-34.621892881938,MOTO,PEATON,False,
16871,1,"DE LOS CONSTITUYENTES AV. y MISTRAL, GABRIELA",12,AVENIDA,-58.492542766374,-34.581593108757,TRANSPORTE_PUBLICO,PEATON,False,
16872,1,"FIGUEROA ALCORTA, PRES. AV. y DORREGO AV.",14,AVENIDA,-58.420087690578,-34.565395790276,PEATON,MOTO,False,
16873,1,ROOSEVELT FRANKLIN D. y VUELTA DE OBLIGADO,13,CALLE,-58.459725614557,-34.556759075347,MOTO,AUTO,True,
16874,1,CORRIENTES AV. Y URIBURU JOSE E.,3,AVENIDA,-58.398221919489,-34.604579570175,AUTO,SD,False,
16875,1,RIVADAVIA AV. 7001,7,AVENIDA,-58.464226073468,-34.629092574127,PEATON,AUTO,False,
16876,2,"CABRERA, JOSE A. y SERRANO",14,CALLE,-58.43217108881,-34.590016665788,SD,SD,False,
16877,1,BOEDO AV. e INDEPENDENCIA AV.,5,AVENIDA,-58.416511867917,-34.620976130709,MOTO,TRANSPORTE_PUBLICO,False,
16878,1,"ALVAREZ, DONATO, TTE. GRAL. y AVELLANEDA AV.",7,AVENIDA,-58.456076537441,-34.621203483794,MOTO,AUTO,False,
16879,2,"RIVADAVIA AV. y MITRE, EMILIO",6,AVENIDA,-58.444393115163,-34.621914936877,TRANSPORTE_PUBLICO,TRANSPORTE_PUBLICO,False,
16880,1,"ALMAFUERTE AV. y CHUTRO, PEDRO, PROF., DR.",4,AVENIDA,-58.413053235623,-34.642581101705,PEATON,AUTO,False,
16881,1,ALBARELLOS AV. 2986,12,AVENIDA,-58.510962056284,-34.578452011377,CICLISTA,PEATON,True,
16882,1,"PORCEL DE PERALTA, MANUEL 726",10,CALLE,-58.524036466237,-34.629535366298,MOTO,PEATON,False,
16883,1,"CORRIENTES AV. y TROILO, ANIBAL",5,AVENIDA,-58.431896609794,-34.602079677605,PEATON,AUTO,False,
16884,1,COLOMBRES y COCHABAMBA,5,CALLE,-58.417427050579,-34.627116900848,AUTO,PEATON,False,
16885,2,"ALVAREZ, JULIAN 2373",14,CALLE,-58.415929762723,-34.587731763975,SD,SD,False,
16886,1,"ARANGUREN, JUAN F., DR. 3487",10,CALLE,-58.479201717276,-34.626850485347,PEATON,TRANSPORTE_PUBLICO,False,
16887,1,"OBLIGADO RAFAEL, AV.COSTANERA 7350",13,AVENIDA,-58.435851169518,-34.5429036865,SD,SD,False,
16888,1,CORRIENTES AV. 459,1,AVENIDA,-58.373295333681,-34.60301699038,MOTO,AUTO,False,
16889,1,LAVALLE y PUEYRREDON AV.,3,AVENIDA,-58.405158718202,-34.603342279942,SD,SD,False,
16890,2,SAENZ AV. y ACHALA,4,AVENIDA,-58.416104189857,-34.642148021147,MOTO,TRANSPORTE_PUBLICO,False,
16891,1,SD,SD,CALLE,-58.4346371941968,-34.6230809776827,SD,SD,False,2020-11-04 14:30:00
16892,1,MENDOZA y HOLMBERG,12,CALLE,-58.47485987387,-34.571426360025,PEATON,AUTO,False,
16893,1,LAVALLE y AYACUCHO,3,CALLE,-58.395424583652,-34.603260280312,SD,SD,False,
16894,1,ROOSEVELT FRANKLIN D. y CUBA,13,CALLE,-58.458803701575,-34.556233610401,MOTO,MOTO,False,
16895,1,ARREGUI y VIRGILIO,10,CALLE,-58.514794157401,-34.62346884171,MOTO,PEATON,False,
16896,1,SOLDADO DE LA FRONTERA AV. 5472,8,AVENIDA,-58.461467392703,-34.687458694101,TRANSPORTE_PUBLICO,PEATON,False,
16897,1,"JUNCAL y PELLEGRINI, CARLOS",1,CALLE,-58.381619093406,-34.592834474852,MOTO,AUTO,False,
16898,1,"CHORROARIN AV. y ZABALA, JOAQUIN, DR.",15,AVENIDA,-58.477115501724,-34.595114787274,MOTO,AUTO,False,
16899,1,CRAMER AV. y MONROE,13,AVENIDA,-58.464523244413,-34.56102294914,MOTO,AUTO,False,
16900,1,"YRIGOYEN, HIPOLITO y URQUIZA, GRAL.",3,CALLE,-58.410236402572,-34.611567738521,MOTO,TRANSPORTE_PUBLICO,False,
16901,2,MENDOZA 1215,13,CALLE,-58.445550070876,-34.553738095154,SD,SD,False,
16902,1,RIVADAVIA AV. e HIDALGO,6,AVENIDA,-58.437747876235,-34.618872331104,MOTO,AUTO,False,
16903,1,"PAZ, GRAL. AV. y ALLENDE",11,AUTOPISTA,-58.523745534157,-34.601270354546,MOTO,AUTO,False,
16904,1,"CABILDO AV. y LACROZE, FEDERICO AV.",13,AVENIDA,-58.444887037411,-34.569952319639,MOTO,AUTO,False,
16905,1,"MATIENZO, BENJAMIN, TENIENTE y ZAPATA",14,CALLE,-58.440686090611,-34.573753098786,PEATON,AUTO,False,
16906,1,"JUSTO, JUAN B. AV. y MADERO",10,AVENIDA,-58.525602342263,-34.634584903605,MOTO,AUTO,False,
16907,1,TANDIL y GUARDIA NACIONAL,9,CALLE,-58.489195749964,-34.650936444799,MOTO,AUTO,False,
16908,1,RODRIGUEZ PEÃ‘A 500,1,CALLE,-58.391067867244,-34.603129167858,AUTO,AUTO,False,
16909,1,"PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,AUTOPISTA,-58.523406142793,-34.597987549082,MOTO,AUTO,False,
16910,1,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",4,AVENIDA,-58.416577932922,-34.654762169465,PEATON,TRANSPORTE_PUBLICO,False,
16911,1,CRAMER y GARCIA DEL RIO AV.,12,CALLE,-58.474245254356,-34.549378651454,AUTO,AUTO,False,
16912,1,"RIVADAVIA AV. y MARTI, JOSE",7,AVENIDA,-58.472377976878,-34.631461291725,SD,SD,False,
16913,1,"BONAVENA, OSCAR NATALIO y SANTO DOMINGO",4,CALLE,-58.404757048683,-34.654913336785,PEATON,AUTO,False,
16914,1,24 DE NOVIEMBRE y CHICLANA AV.,4,CALLE,-58.409544303393,-34.633164237652,MOTO,PEATON,False,
16915,1,RIO DE JANEIRO 257,5,CALLE,-58.429971156253,-34.612504899022,MOTO,AUTO,False,
16916,1,"RODRIGUEZ, MARTIN y BRANDSEN",4,CALLE,-58.360871659268,-34.635100486943,MOTO,PEATON,False,
16917,1,"SAN PEDRITO AV. y ALBERDI, JUAN BAUTISTA AV.",7,AVENIDA,-58.468484680408,-34.633285763336,SD,SD,False,
16918,1,ARGERICH 297,7,CALLE,-58.472015036242,-34.628819719812,PEATON,AUTO,False,
16919,1,BILLINGHURST 2330,2,CALLE,-58.405824246195,-34.585129863776,MOTO,PEATON,False,
16920,1,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",12,AUTOPISTA,-58.509930461176,-34.56919739421,AUTO,AUTO,False,
16921,1,DON CRISTOBAL 4045,10,CALLE,-58.48679465175,-34.627111063009,SD,SD,False,
16922,1,DIRECTORIO AV. 2702,7,AVENIDA,-58.464774653662,-34.634906368532,MOTO,AUTO,False,
16923,1,"DIAZ VELEZ AV. y BRAVO, MARIO",5,AVENIDA,-58.417509838449,-34.608538389903,PEATON,AUTO,False,
16924,1,HABANA y NAZCA,12,CALLE,-58.499498596836,-34.58926497274,SD,SD,False,
16925,1,"BONORINO, ESTEBAN, CNEL. AV. 258",7,AVENIDA,-58.458256365798,-34.630922418572,SD,SD,False,
16926,1,SALTA 935,1,CALLE,-58.383195023198,-34.61900087585,PEATON,AUTO,False,
16927,5,CALIFORNIA 1850,4,CALLE,-58.374732180149,-34.647288229088,SD,SD,True,
16928,1,"SUAREZ AV. y SALMUN FEIJOO, JOSE AARON",4,AVENIDA,-58.378365471391,-34.641185034159,MOTO,AUTO,False,
16929,1,ALVAREZ THOMAS AV. 2810,12,AVENIDA,-58.479981083485,-34.574248979849,PEATON,AUTO,False,
16930,1,LUJAN 2500,4,CALLE,-58.379937674785,-34.656625445365,MOTO,AUTO,False,
16931,1,AVELLANEDA y ROJAS,6,CALLE,-58.443190465935,-34.61633388101,PEATON,AUTO,False,
16932,1,"PAZ, GRAL. AV. y FRAGUEIRO",10,AUTOPISTA,-58.529694322839,-34.62891057487,MOTO,PEATON,False,
16933,1,"CUBA y HERNANDEZ, JOSE",13,CALLE,-58.451512999576,-34.564667535668,MOTO,AUTO,False,
16934,1,DE LOS INCAS AV. 4524,15,AVENIDA,-58.474539541905,-34.581685856987,PEATON,TRANSPORTE_PUBLICO,False,
16935,1,FERNANDEZ DE ENCISO y SAN NICOLAS,11,CALLE,-58.511377844976,-34.594373280697,PEATON,TRANSPORTE_PUBLICO,False,
16936,1,"PAZ, GRAL. AV. y CABILDO AV.",13,AUTOPISTA,-58.476178020985,-34.538256524689,MOTO,AUTO,False,
16937,1,"MANZANARES y BALBIN, RICARDO, DR. AV.",12,CALLE,-58.483849690436,-34.554868552354,PEATON,TRANSPORTE_PUBLICO,False,
16938,1,"PAZ, GRAL. AV. y HUGO, VICTOR",10,AUTOPISTA,-58.531070946567,-34.614655568553,AUTO,PEATON,False,
16939,1,SANTA FE AV. y PUEYRREDON AV.,SD,CALLE,-58.5290102585045,-34.634574756495,PEATON,MOTO,True,2020-11-06 22:22:00
16940,2,"PAZ, GRAL. AV. y CAAGUAZU",9,AUTOPISTA,-58.526949570442,-34.654493944437,AUTO,AUTO,False,
16941,1,"SUCRE, ANTONIO JOSE DE, MCAL. 4350",12,CALLE,-58.47384030837,-34.575104961687,AUTO,OBJETO FIJO,True,
16942,1,SD,SD,CALLE,-58.392169502145,-34.5733012487351,AUTO,CAMION,False,2020-11-07 01:00:00
16943,1,"SAENZ AV. y MORENO, PERITO AV.",4,AVENIDA,-58.416446667651,-34.649702127573,AUTO,TRANSPORTE_PUBLICO,False,
16944,1,"ALBERDI, JUAN BAUTISTA AV. y CAMACUA",7,AVENIDA,-58.457602562074,-34.629980635886,AUTO,AUTO,False,
16945,1,"PAZ, GRAL. AV. 9950",10,AUTOPISTA,-58.529241071426,-34.632876633357,MOTO,PEATON,False,
16946,2,"ALCORTA, AMANCIO AV. y SAENZ AV.",4,AVENIDA,-58.416731683469,-34.656735622078,TRANSPORTE_PUBLICO,MOTO,False,
16947,2,SD,SD,CALLE,-58.441968049947505,-34.61789570981,SD,SD,False,2020-11-07 18:10:00
16948,1,PLAZA y ALVAREZ THOMAS AV.,15,AVENIDA,-58.467204416426,-34.579055797542,MOTO,OBJETO FIJO,False,
16949,1,"ALBERDI, JUAN BAUTISTA AV. 2081",7,AVENIDA,-58.457465784586,-34.629744307364,MOTO,AUTO,False,
16950,2,BASUALDO y ECHEANDIA,8,CALLE,-58.478539958958,-34.660533021335,AUTO,AUTO,False,
16951,1,"PAZ, GRAL. AV. y SIMBRON",10,AUTOPISTA,-58.530019572589,-34.623561887947,SD,SD,False,
16952,1,"LACROZE, FEDERICO AV. y FRAGA",15,AVENIDA,-58.453432367705,-34.584358094753,PEATON,SD,False,
16953,1,"BALBIN, RICARDO, DR. AV. 3700",12,AVENIDA,-58.482792270954,-34.555517199201,AUTO,AUTO,False,
16954,1,BELGRANO AV. y SOLIS,1,AVENIDA,-58.390369396775,-34.613729410041,AUTO,SD,False,
16955,2,CONSTITUCION y CASTRO BARROS,5,CALLE,-58.41826550365,-34.628239760711,AUTO,PEATON,False,
16956,1,AGUERO y FRENCH,2,CALLE,-58.403040484721,-34.588625664405,SD,SD,False,
16957,1,NAZCA 5262,12,CALLE,-58.506453625499,-34.581870093389,MOTO,MOTO,False,
16958,1,INDEPENDENCIA AV. y CASTRO BARROS,5,AVENIDA,-58.419427844853,-34.621192428121,MOTO,PEATON,False,
16959,1,LAFUENTE AV. 1919,8,AVENIDA,-58.451736652581,-34.652674451734,PEATON,CAMION,False,
16960,1,"DELLEPIANE, LUIS, TTE. GRAL. 6710",8,AVENIDA,-58.482561208399,-34.684730778746,AUTO,AUTO,False,
16961,1,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",9,AUTOPISTA,-58.529091341015,-34.638867266056,SD,SD,False,
