,ID,N_VICTIMAS,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,LONGITUD,LATITUD,VICTIMA,ACUSADO,FECHA_Y_HORA,FATAL
197,1199,1,AV. DE LOS CONSTITUYENTES Y VALLEJOS,AVENIDA,12,-58.49175088,-34.58226957,AUTO,AUTO,2017-06-03 23:20:00,True
198,1200,1,AV. CORRIENTES Y ECUADOR,AVENIDA,3,-58.40781467,-34.60425669,MOTO,AUTO,2017-06-04 09:00:00,True
200,1202,1,AV. DE MAYO Y AV. 9 DE JULIO,AVENIDA,1,-58.381542,-34.60906385,PEATON,MOTO,2017-06-12 22:38:00,True
201,1203,1,AV. RAMON CASTILLO Y CALLE 12,AVENIDA,2,-58.38526125,-34.5780581,PEATON,CAMION,2017-06-13 14:50:00,True
202,1204,1,FRAY JUSTO SANTAMARIA DE ORO 1930,CALLE,14,-58.42934104,-34.58451712,MOTO,CAMION,2017-06-17 23:45:00,True
203,1205,1,MEXICO Y DEAN FUNES,CALLE,3,-58.40657493,-34.61781124,MOTO,CAMION,2017-06-19 16:26:00,True
204,1206,1,AV. JUAN B ALBERDI Y AV. ESCALADA,AVENIDA,9,-58.49525314,-34.64487785,PEATON,CAMION,2017-06-22 10:15:00,True
205,1207,1,AV. ENTRE RIOS Y AV. BRASIL,AVENIDA,4,-58.39092851,-34.62932696,PEATON,AUTO,2017-06-25 22:40:00,True
206,1208,1,AV. JUAN B ALBERDI Y GUARDIA NACIONAL,AVENIDA,9,-58.49603546,-34.64564271,MOTO,CAMION,2017-07-04 00:25:00,True
207,1209,1,AV. DEL LIBERTADOR Y RODRIGUEZ PEÑA,AVENIDA,2,-58.38502878,-34.58703485,PEATON,PEATON,2017-07-05 12:49:00,True
208,1210,1,TACUARI Y AV. MARTIN GARCIA,AVENIDA,4,-58.37261143,-34.63150425,PEATON,PEATON,2017-07-07 14:15:00,True
209,1211,1,AV. RIVADAVIA Y MURGUIONDO,AVENIDA,9,-58.51876802,-34.63905965,PEATON,MOTO,2017-07-09 07:30:00,True
210,1212,1,24 DE NOVIEMBRE 390,CALLE,3,-58.41095567,-34.61516101,PEATON,AUTO,2017-07-10 10:45:00,True
211,1213,1,AV. PASEO COLON Y BRASIL,AVENIDA,1,-58.36797542,-34.62519403,PEATON,PEATON,2017-07-10 22:30:00,True
213,1215,1,AV. CHIVILCOY Y COLECTORA AV. GRAL. PAZ ,AUTOPISTA,11,-58.51925642,-34.59171721,PEATON,AUTO,2017-07-15 05:15:00,True
215,1217,1,AU 25 DE MAYO Y AU FRONDIZI (9 DE JULIO SUR),AUTOPISTA,1,-58.38268809,-34.62282019,PEATON,AUTO,2017-07-24 22:16:01,True
216,1218,1,"AV. LEOPOLDO LUGONES KM 7,5, ALTURA PUENTE SCALABRINI ORTIZ, SENTIDO A CENTRO PORTEÑO",AUTOPISTA,13,-58.43633522,-34.54966288,PEATON,AUTO,2017-07-25 16:48:40,True
217,1219,1,VICTOR HUGO 2639,CALLE,10,-58.52640838,-34.61765855,CICLISTA,CAMION,2017-07-27 08:50:00,True
218,1220,1,AV. CORDOBA Y JERONIMO SALGUERO,AVENIDA,14,-58.41894306,-34.59778875,MOTO,AUTO,2017-08-06 08:00:00,True
219,1221,1,AV. CABILDO Y NUÑEZ,AVENIDA,13,-58.46756026,-34.54972741,PEATON,PEATON,2017-08-07 19:50:00,True
220,1222,1,JOSE BONIFACIO 2114,CALLE,7,-58.45715752,-34.63132912,PEATON,AUTO,2017-08-08 12:10:00,True
221,1223,1,AV. PTE FIGUEROA ALCORTA 5400,AVENIDA,14,-58.42406784,-34.56213916,CICLISTA,AUTO,2017-08-17 19:45:00,True
222,1224,1,VENEZUELA 2135,CALLE,3,-58.3967447,-34.61512051,MOTO,OBJETO FIJO,2017-08-21 07:45:00,True
224,1226,1,IRIARTE Y ZAVALETA,AVENIDA,4,-58.40056767,-34.6510708,PEATON,CAMION,2017-08-24 01:10:00,True
225,1227,1,AV. 9 DE JULIO Y ESTADOS UNIDOS,AVENIDA,1,-58.38109568,-34.61853244,PEATON,CAMION,2017-08-25 09:00:00,True
226,1228,1,FRAY JUSTO SANTAMARIA DE ORO Y GUEMES,CALLE,14,-58.42533612,-34.58035258,PEATON,PEATON,2017-08-31 19:50:00,True
227,1229,1,AV. DEL LIBERTADOR Y JARAMILLO,AVENIDA,13,-58.46062311,-34.54395182,MOTO,CAMION,2017-09-01 11:30:00,True
228,1230,2,AV. GRAL. PAZ Y MACHAIN,AUTOPISTA,12,-58.49491054,-34.54795581,OBJETO FIJO,AUTO,2017-09-02 04:53:08,True
229,1231,1,AV. DIRECTORIO Y PORTELA,AVENIDA,7,-58.47130269,-34.63665402,MOTO,AUTO,2017-09-04 21:00:00,True
230,1232,1,LAVALLE Y AV. LEANDRO N ALEM,AVENIDA,1,-58.370488,-34.60189492,PEATON,PEATON,2017-09-06 14:15:00,True
231,1233,1,USPALLATA Y PIROVANO,CALLE,4,-58.42023854,-34.6423411,PEATON,CAMION,2017-09-07 18:23:37,True
232,1234,2,AU 25 DE MAYO Y AV. VARELA,AUTOPISTA,7,-58.45807401,-34.6399743,AUTO,OBJETO FIJO,2017-09-10 09:32:17,True
233,1235,1,AV. SANTA FE Y MAIPU,AVENIDA,1,-58.37697717,-34.59573848,PEATON,PEATON,2017-09-11 06:30:00,True
234,1236,1,AV. ALVEAR Y AV. DEL LIBERTADOR,AVENIDA,2,-58.3910058,-34.5849866,AUTO,OBJETO FIJO,2017-09-15 02:30:00,True
235,1237,1,AV. PAVON Y TREINTA Y TRES ORIENTALES,AVENIDA,5,-58.42182126,-34.63089661,MOTO,CICLISTA,2017-09-19 18:52:33,True
236,1238,1,COLECTORA AV. GRAL. PAZ 5750,AUTOPISTA,12,-58.51389422,-34.58075791,MOTO,OBJETO FIJO,2017-09-20 22:24:00,True
237,1239,1,VIEYTES Y CRUZ,AVENIDA,4,-58.37585415,-34.65232158,MOTO,AUTO,2017-09-22 07:02:09,True
238,1240,1,AU DELLEPIANE Y AV. ESCALADA,AUTOPISTA,9,-58.47297505,-34.66245085,MOTO,CAMION,2017-10-02 15:55:33,True
239,1241,1,ALBARIÑO Y AV. ARGENTINA,AVENIDA,8,-58.46855503,-34.67216349,PEATON,AUTO,2017-10-10 01:05:38,True
240,1242,1,JUAN RAMIREZ DE VELAZCO 1211,CALLE,15,-58.44254033,-34.59185043,MOTO,PEATON,2017-10-12 14:40:28,True
241,1243,1,AV. FERNANDEZ DE LA CRUZ Y LARRAYA,AVENIDA,8,-58.46622247,-34.67926929,MOTO,OBJETO FIJO,2017-10-13 06:12:20,True
242,1244,2,AV. RIESTRA Y CAÑADA DE GOMEZ,AVENIDA,8,-58.48003734,-34.68148508,AUTO,OBJETO FIJO,2017-10-14 06:15:00,True
243,1245,1,GALLO Y AV. CORDOBA,AVENIDA,2,-58.41192137,-34.59800248,MOTO,MOTO,2017-10-16 07:45:00,True
244,1246,1,DR. JUAN F. ARANGUREN 611,CALLE,6,-58.44034689,-34.61349731,PEATON,PEATON,2017-10-17 12:30:00,True
245,1247,1,AU PERITO MORENO Y AU 25 DE MAYO,AUTOPISTA,9,-58.47155277,-34.64925746,MOTO,PEATON,2017-10-26 19:15:15,True
246,1248,1,CHORROARIN Y AV. SAN MARTIN,AVENIDA,15,-58.47883099,-34.59967065,AUTO,CAMION,2017-10-27 05:30:00,True
247,1249,1,COSQUIN Y AV. CNEL. ROCA,AVENIDA,8,-58.46552171,-34.6937413,MOTO,PEATON,2017-10-30 14:00:00,True
248,1250,1,AV. CNEL. ROCA 3555,AVENIDA,8,-58.4423972,-34.66777987,PEATON,PEATON,2017-11-06 18:00:00,True
249,1251,1,AV. WARNES Y PUNTA ARENAS,AVENIDA,15,-58.47032551,-34.59626814,MOTO,CAMION,2017-11-07 12:14:10,True
250,1252,1,DEL BARCO CENTENERA Y RABANAL,AVENIDA,4,-58.41827843,-34.65522746,PEATON,PEATON,2017-11-16 08:43:00,True
251,1253,1,AV. GRAL. ENRIQUE MOSCONI Y SAN NICOLAS,AVENIDA,11,-58.51280715,-34.59279388,PEATON,CAMION,2017-11-17 11:45:00,True
252,1254,1,AV. LAFUENTE Y AV. EVA PERON,AVENIDA,7,-58.46258582,-34.64385704,MOTO,OBJETO FIJO,2017-11-19 10:30:00,True
253,1255,1,AV. CNEL. ROCA Y AV. ESCALADA,AVENIDA,8,-58.45064148,-34.68003614,AUTO,OBJETO FIJO,2017-11-19 22:30:00,True
254,1256,1,AU ARTURO FRONDIZI PKM 3100,AUTOPISTA,4,-58.37714647568196,-34.63657525428238,MOTO,PEATON,2017-11-19 23:22:17,True
255,1257,1,AV. LA PLATA Y AV. PEDRO GOYENA,AVENIDA,6,-58.42717783,-34.62513374,PEATON,PEATON,2017-11-23 19:45:00,True
256,1258,1,TRELLES Y GRAL. CESAR DIAZ,CALLE,11,-58.46442001,-34.60724519,AUTO,PEATON,2017-11-25 21:45:00,True
257,1259,1,AV. CNEL. ROCA Y COLECTORA AV. GRAL. PAZ,AUTOPISTA,8,-58.47064556,-34.69843756,AUTO,OBJETO FIJO,2017-11-26 06:45:00,True
258,1260,1,MAZA Y DON BOSCO,CALLE,5,-58.41677733,-34.61223119,MOTO,AUTO,2017-11-26 17:05:00,True
259,1261,1,AV. GRAL. PAZ Y AV. EVA PERON,AUTOPISTA,9,-58.5025179,-34.67450313,MOTO,AUTO,2017-11-28 11:15:00,True
260,1262,1,AV. SAN JUAN Y LA RIOJA,AVENIDA,3,-58.40708125,-34.62438894,PEATON,PEATON,2017-11-29 10:45:00,True
261,1263,1,AV. PASEO COLON Y MEXICO,AVENIDA,1,-58.36947198,-34.61477051,PEATON,PEATON,2017-11-30 12:20:00,True
262,1264,1,AV. RIVADAVIA Y MIRALLA,AVENIDA,9,-58.51140889,-34.63934531,PEATON,AUTO,2017-12-04 01:15:00,True
263,1265,1,VIEYTES Y LUJAN,CALLE,4,-58.37460912,-34.65559133,PEATON,PEATON,2017-12-04 02:15:00,True
264,1266,1,CACHI Y TRAFUL,CALLE,4,-58.41146277,-34.65073916,CICLISTA,PEATON,2017-12-06 17:30:00,True
265,1267,2,ROSARIO Y AV. LA PLATA,AVENIDA,6,-58.42855267,-34.61829385,MOTO,PEATON,2017-12-11 02:00:00,True
266,1268,1,AV. ENTRE RIOS Y AV. CASEROS ,AVENIDA,4,-58.39035581,-34.63412287,PEATON,PEATON,2017-12-11 09:15:00,True
268,1270,1,AV. GRAL. PAZ Y HUMAITA,AUTOPISTA,9,-58.52866211,-34.64597065,AUTO,PEATON,2017-12-17 09:02:00,True
269,1271,1,GUALEGUAYCHU Y COLECTORA AV. GRAL PAZ,AUTOPISTA,11,-58.52037476,-34.59407024,MOTO,AUTO,2017-12-18 21:30:00,True
270,1272,1,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1,-58.38896772,-34.61799615,MOTO,AUTO,2017-12-20 04:31:27,True
271,1273,1,AV. NAZCA 365,AVENIDA,7,-58.47074114,-34.62771756,PEATON,MOTO,2017-12-22 13:15:00,True
272,1274,1,AV. EVA PERON 5249,AVENIDA,9,-58.48200819,-34.65969965,PEATON,AUTO,2017-12-26 15:30:00,True
273,1275,1,San Juan Av. Y Rincón,AVENIDA,3,-58.39536773,-34.62297346,PEATON,MOTO,2018-01-01 22:50:00,True
274,1276,1,Peru 937,CALLE,1,-58.37456088,-34.61895467,CICLISTA,PEATON,2018-01-03 16:40:00,True
277,1279,1,Paseo Colon Av. 1019,AVENIDA,1,-58.36907201,-34.61953517,PEATON,PEATON,2018-01-09 22:30:00,True
278,1280,1,Valle y Barco Centenera Del,CALLE,6,-58.44062219,-34.62499107,CICLISTA,PEATON,2018-01-10 21:15:00,True
279,1281,1,AU Perito Moreno  KM 0.6,AUTOPISTA,9,-58.52502765,-34.63601265,AUTO,AUTO,2018-01-11 02:30:00,True
280,1282,1,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,1,-58.36659655,-34.61687778,MOTO,CAMION,2018-01-12 17:50:00,True
281,1283,1,"Pilcomayo y Brown, Alte. Av.",AVENIDA,4,-58.36737389,-34.62763661,MOTO,MOTO,2018-01-14 02:00:00,True
282,1284,1,"Cervantes y Belaustegui, Luis, Dr.",CALLE,10,-58.49807953,-34.63038658,MOTO,CAMION,2018-01-18 05:10:00,True
283,1285,1,Callao y Vte. Lopez,AVENIDA,2,-58.39092703,-34.59088447,PEATON,PEATON,2018-01-19 10:30:00,True
284,1286,1,"Oliden y Chilavert, Martiniano, Coronel",CALLE,8,-58.46912006,-34.68049201,MOTO,PEATON,2018-01-26 13:30:00,True
285,1287,1,Congreso Av. y Galvan,AVENIDA,12,-58.48661286,-34.56786129,MOTO,AUTO,2018-01-28 08:15:00,True
286,1288,1,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,7,-58.44074927,-34.65080597,PEATON,MOTO,2018-01-31 20:00:00,True
287,1289,2,Australia Av. 2800,AVENIDA,4,-58.38636298,-34.64684275,MOTO,PEATON,2018-02-06 01:00:00,True
288,1290,1,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,1,-58.37533517,-34.59276462,MOTO,CAMION,2018-02-15 10:15:00,True
289,1291,1,San Pedrito Av. y Rivadavia Av.,AVENIDA,7,-58.46963952,-34.63070603,PEATON,AUTO,2018-02-17 04:15:00,True
290,1292,1,"Isabel La Catolica y Salvadores, Cnel.",CALLE,4,-58.37207554,-34.64543658,MOTO,CAMION,2018-02-17 07:15:00,True
291,1293,1,Las Heras General Av. y Callao Av.,AVENIDA,2,-58.39189441,-34.59176378,PEATON,PEATON,2018-02-17 12:30:00,True
292,1294,1,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,8,-58.45012957,-34.66518343,MOTO,CAMION,2018-02-19 22:00:00,True
293,1295,1,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,4,-58.40184094,-34.64546845,PEATON,PEATON,2018-02-22 10:45:00,True
294,1296,1,"Montes De Oca, Manuel y Olavarria",AVENIDA,4,-58.37441153,-34.63966783,MOTO,CAMION,2018-02-24 00:00:00,True
295,1297,1,Barco Centenera Del y Rosario,CALLE,6,-58.44110156,-34.62082399,MOTO,AUTO,2018-02-24 06:00:00,True
296,1298,1,Alvarez Thomas Av. y Donado,AVENIDA,15,-58.47087351,-34.57827342,PEATON,CAMION,2018-02-28 23:00:00,True
297,1299,1,Av. Avellaneda y Av. Boyacá,AVENIDA,7,-58.4596221,-34.6224514,PEATON,AUTO,2018-03-04 22:30:00,True
298,1300,2,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,4,-58.41657793,-34.65476216,AUTO,CAMION,2018-03-09 04:45:00,True
299,1301,1,Castro y Rondeau,CALLE,5,-58.41911301,-34.63722107,PEATON,MOTO,2018-03-11 23:00:00,True
300,1302,1,"Bilbao, Francisco Av. y Azul",AVENIDA,9,-58.47120586,-34.64251042,PEATON,CAMION,2018-03-13 15:45:00,True
301,1303,1,Nazca Av. y Gaona Av.,AVENIDA,11,-58.47418944,-34.62049672,MOTO,AUTO,2018-03-15 18:00:00,True
302,1304,1,Plaza y Alvarez Thomas Av.,AVENIDA,15,-58.46720441,-34.57905579,MOTO,MOTO,2018-03-20 01:30:00,True
303,1305,1,"Gaona Av. y Artigas, Jose Gervasio, Gral.",AVENIDA,11,-58.46909362,-34.6177971,MOTO,CAMION,2018-03-28 10:15:00,True
304,1306,1,Cabildo Av. y Aguilar,AVENIDA,13,-58.44704343,-34.5688864,PEATON,PEATON,2018-04-02 13:00:00,True
305,1307,1,Camarones y Lope De Vega Av.,AVENIDA,10,-58.50535541,-34.62902048,MOTO,CAMION,2018-04-07 07:30:00,True
306,1308,1,Santa Fe Av. 2320,AVENIDA,2,-58.40021675,-34.59522198,PEATON,PEATON,2018-04-11 18:15:00,True
307,1309,1,Av. Rivadavia 6950,AVENIDA,7,-58.46325991,-34.62919627,PEATON,PEATON,2018-04-12 16:45:00,True
308,1310,1,Av. San Martín y Argerich,AVENIDA,15,-58.49471482,-34.59694755,MOTO,AUTO,2018-04-13 23:15:00,True
309,1311,1,"Cordoba Av. y Uriburu Jose E., Pres.",AVENIDA,2,-58.3987261,-34.59975962,PEATON,CAMION,2018-04-18 18:45:00,True
310,1312,2,AV. RIVADAVIA 1571,AVENIDA,1,-58.38872177,-34.60885045,PEATON,AUTO,2018-04-20 17:10:00,True
311,1313,1,AUTOPISTA LUGONES KM 4.7,AUTOPISTA,14,-58.42016954,-34.5877879,PEATON,AUTO,2018-04-21 22:15:00,True
312,1314,1,Ramon Freire y Virrey Olaguer y Feliu,CALLE,13,-58.45686132,-34.57305993,PEATON,CAMION,2018-04-27 11:00:00,True
313,1315,1,"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,4,-58.42281627,-34.64282424,PEATON,PEATON,2018-04-27 13:30:00,True
314,1316,1,BRANDSEN y PERDRIEL,CALLE,4,-58.38666024,-34.63953396,MOTO,CAMION,2018-04-27 18:43:00,True
315,1317,1,"Vilardebo, Teodoro y Alvarez Jonte Av.",AVENIDA,11,-58.49122843,-34.61207587,MOTO,AUTO,2018-04-28 06:30:00,True
316,1318,1,Alberti e Independencia Av.,AVENIDA,3,-58.40098306,-34.61866627,PEATON,AUTO,2018-04-28 09:00:00,True
317,1319,1,Alvarez Thomas Av. 879,AVENIDA,13,-58.45448963,-34.5791692,AUTO,CAMION,2018-04-30 07:00:00,True
318,1320,1,Av. Gral. Paz y Av. Rivadavia,AUTOPISTA,9,-58.52927982,-34.63931752,PEATON,AUTO,2018-05-02 03:15:00,True
319,1321,1,Av. Corrientes y Av. Dorrego,AVENIDA,15,-58.44759966,-34.5917024,PEATON,PEATON,2018-05-08 19:00:00,True
320,1322,1,Rivadavia Av. y Pedernera,AVENIDA,7,-58.46411215,-34.62925068,PEATON,PEATON,2018-05-09 10:30:00,True
321,1323,1,Quesada 2300,CALLE,13,-58.4621322,-34.55395823,PEATON,AUTO,2018-05-11 19:15:00,True
322,1324,1,Cabildo Av. y Juramento Av.,AVENIDA,13,-58.45669422,-34.5620361,PEATON,PEATON,2018-05-14 18:45:00,True
323,1325,1,"California y Carbonari, Francisco, Cmte.",CALLE,4,-58.3597716,-34.64341878,PEATON,AUTO,2018-05-15 21:15:00,True
324,1326,1,"Carril, Salvador Maria Del Av. y Nazca",AVENIDA,15,-58.49820145,-34.59070093,PEATON,PEATON,2018-05-18 20:30:00,True
325,1327,1,San Luis y Aguero,CALLE,3,-58.4105928,-34.5993918,MOTO,AUTO,2018-05-20 02:30:00,True
326,1328,1,Lugones 2430,CALLE,12,-58.47969138,-34.57121563,PEATON,CICLISTA,2018-05-22 11:15:00,True
327,1329,1,Independencia Av. y Jujuy Av.,AVENIDA,3,-58.40351561,-34.61883916,MOTO,AUTO,2018-05-29 07:30:00,True
328,1330,1,Av. Rivadavia 11050,AVENIDA,9,-58.51973844,-34.63918987,PEATON,PEATON,2018-06-02 13:00:00,True
329,1331,1,Combate De Los Pozos y Humberto 1°,CALLE,3,-58.39311376,-34.62163006,MOTO,PEATON,2018-06-03 03:30:00,True
330,1332,1,Cordoba Av. y Thames,AVENIDA,15,-58.43531242,-34.59082159,MOTO,AUTO,2018-06-03 06:30:00,True
332,1334,1,"Lavalle y Alem, Leandro N. Av.",AVENIDA,1,-58.370488,-34.60189492,PEATON,PEATON,2018-06-08 12:50:00,True
333,1335,1,Estados Unidos y Pichincha,CALLE,3,-58.39883882,-34.61964833,MOTO,MOTO,2018-06-10 11:15:00,True
334,1336,1,Rosario y Barco Centenera Del,CALLE,6,-58.44110156,-34.62082399,PEATON,CAMION,2018-06-14 01:00:00,True
335,1337,1,Av. Leandro N. Alem y Viamonte,AVENIDA,1,-58.37093138,-34.59952725,PEATON,PEATON,2018-06-16 21:15:00,True
336,1338,1,Varela Av. y Primera Junta,AVENIDA,7,-58.45855262,-34.63953253,AUTO,CAMION,2018-06-25 01:15:00,True
337,1339,1,"Pellegrini, Carlos y Juncal",CALLE,1,-58.38161909,-34.59283447,MOTO,CAMION,2018-06-26 17:30:00,True
338,1340,1,Av. Corrientes y Av. Federico Lacroze,AVENIDA,15,-58.45511899,-34.58698157,PEATON,PEATON,2018-06-28 11:00:00,True
339,1341,1,"Montes De Oca, Manuel y Finochietto Enrique Dr.",AVENIDA,4,-58.37724226,-34.62973033,PEATON,AUTO,2018-06-29 16:15:00,True
340,1342,1,"Carabobo Av. y Alberdi, Juan Bautista Av.",AVENIDA,7,-58.45546217,-34.62930339,MOTO,AUTO,2018-07-01 09:00:00,True
341,1343,1,"Córdoba Av. 2215

",AVENIDA,2,-58.39897064,-34.59954925,CICLISTA,PEATON,2018-07-04 21:45:00,True
342,1344,1,"Estados Unidos y Urquiza, Gral.",CALLE,3,-58.40917826,-34.62126274,MOTO,PEATON,2018-07-07 15:45:00,True
343,1345,1,Moreno y Av. Huergo,AVENIDA,1,-58.36726348,-34.61099738,MOTO,CAMION,2018-07-10 17:50:00,True
344,1346,1,"AU Dellepiane kilometro 0.0, altura calle Montiel, sentido hacia el Centro Porteño",AUTOPISTA,8,-58.48267426,-34.68454456,MOTO,CAMION,2018-07-11 13:15:00,True
345,1347,1,"Iriarte, Gral. Av. 3400",AVENIDA,4,-58.39546165,-34.65168841,PEATON,CAMION,2018-07-11 15:45:00,True
346,1348,1,AV. JUAN B. ALBERDI 2968,AVENIDA,7,-58.46941984,-34.63376545,AUTO,CAMION,2018-07-14 06:04:00,True
347,1349,1,Del Libertador Av. y Ortiz De Ocampo,AVENIDA,14,-58.40367321,-34.58129246,PEATON,AUTO,2018-07-15 07:30:00,True
348,1350,1,"Chavez, Jorge y Paz, Gral. Av.",CALLE,9,-58.52932872,-34.65014993,AUTO,CAMION,2018-07-16 09:30:00,True
349,1351,1,"Urquiza, Gral. y Estados Unidos",CALLE,3,-58.40917826,-34.62126274,AUTO,CAMION,2018-07-16 23:15:00,True
350,1352,1,Paraguay y Sánchez De Bustamante,CALLE,2,-58.41264127,-34.59473294,PEATON,AUTO,2018-07-21 06:15:00,True
351,1353,1,"De Los Corrales Av. y Paz, Gral. Av.",AUTOPISTA,9,-58.50877521,-34.66977709,PEATON,CAMION,2018-07-23 07:15:00,True
352,1354,1,"Alberdi, Juan Bautista Av. y Carhue",AVENIDA,9,-58.51232237,-34.6590353,PEATON,AUTO,2018-07-25 22:22:00,True
354,1356,1,"Larrazabal y Garzon, Eugenio, Gral. Av.",AVENIDA,9,-58.49441273,-34.65869968,MOTO,CAMION,2018-08-01 15:53:00,True
355,1357,1,"Paz, Gral. Av. y Fernandez De La Cruz, F., Gral. Av.",AUTOPISTA,8,-58.47976785,-34.69153196,MOTO,CAMION,2018-08-02 05:20:00,True
356,1358,1,Av. Alicia Moreau de Justo y Cochabamba,AVENIDA,1,-58.36523349,-34.62260331,PEATON,CAMION,2018-08-03 07:25:00,True
357,1359,2,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,3,-58.39118948,-34.62704273,MOTO,PEATON,2018-08-03 18:16:00,True
358,1360,1,Directorio Av. y Guardia Nacional,AVENIDA,9,-58.49019551,-34.65015854,PEATON,PEATON,2018-08-10 21:44:00,True
359,1361,1,Pavon Av. Y Colombres,AVENIDA,5,-58.41644362,-34.63023775,PEATON,PEATON,2018-08-15 19:20:00,True
360,1362,1,Av. Gral. Paz y Av. Dr. Ricardo Balbín,AUTOPISTA,12,-58.5007381,-34.5497951,MOTO,CAMION,2018-08-17 16:36:00,True
361,1363,1,Pichincha Av. y Brasil,AVENIDA,4,-58.39626094,-34.63036565,PEATON,PEATON,2018-08-17 17:56:00,True
362,1364,1,27 De Febrero Av. y Pergamino,AVENIDA,8,-58.43284809,-34.67051543,MOTO,AUTO,2018-08-18 10:34:00,True
363,1365,1,AU Perito Moreno KM 1.8 ALTURA BARRAGAN SENTIDO PBA,AUTOPISTA,9,-58.52280139,-34.63659934,AUTO,AUTO,2018-08-19 18:47:00,True
364,1366,1,Cordoba Av. y Gascon,AVENIDA,14,-58.4233693,-34.59774487,MOTO,AUTO,2018-08-20 08:20:00,True
365,1367,1,15 De Noviembre De 1889 1513,CALLE,1,-58.38691681,-34.63105973,PEATON,PEATON,2018-08-20 08:41:00,True
366,1368,1,"Salguero, Jeronimo y Beruti",CALLE,14,-58.4116902,-34.5857988,MOTO,PEATON,2018-08-23 05:35:00,True
367,1369,1,"Lacarra Av. y Dellepiane, Luis, Tte. Gral.",AVENIDA,9,-58.46739825,-34.65117757,AUTO,AUTO,2018-08-26 00:59:00,True
368,1370,1,"AU Héctor J. Cámpora y Roca, Cnel. Av.",AUTOPISTA,8,-58.44483258,-34.67152226,PEATON,AUTO,2018-08-31 22:20:00,True
370,1372,2,Av. Gral. Paz e/ Ferre y Beron de Astrada,AUTOPISTA,8,-58.47199387,-34.69640164,AUTO,AUTO,2018-09-09 05:00:00,True
371,1373,1,Rivadavia Av. y Pedernera,AVENIDA,7,-58.46411215,-34.62925068,PEATON,PEATON,2018-09-12 14:25:00,True
372,1374,1,Elvira Rawson de Dellepiane 150,AVENIDA,1,-58.36217754,-34.62367156,MOTO,AUTO,2018-09-20 10:30:00,True
374,1376,1,FAMATINA Y DIOGENES TABORDA,CALLE,4,-58.41083404,-34.64640709,MOTO,AUTO,2018-09-21 00:30:00,True
375,1377,1,Av. Castañares y Bonorino,AVENIDA,7,-58.44609828,-34.64446729,PEATON,MOTO,2018-09-27 17:51:00,True
376,1378,1,AU Frondizi 9 de Julio Sur y Av. Suarez,AUTOPISTA,4,-58.37709334,-34.64035082,MOTO,MOTO,2018-10-01 08:58:00,True
377,1379,1,Nazca Av. y Rivadavia Av.,AVENIDA,7,-58.46963952,-34.63070603,PEATON,PEATON,2018-10-03 18:12:00,True
378,1380,1,"Figueroa Alcorta, Pres. Av. y Echeverria",AVENIDA,13,-58.43674281,-34.55161027,MOTO,MOTO,2018-10-04 22:02:00,True
379,1381,1,Rivadavia Av. y Jujuy Av.,AVENIDA,3,-58.4059686,-34.61011987,PEATON,PEATON,2018-10-06 14:20:00,True
380,1382,1,"De Los Italianos Av. y Guemes, Macacha",AVENIDA,1,-58.36154069,-34.60463618,MOTO,AUTO,2018-10-09 14:00:00,True
381,1383,1,"Tucuman y Alem, Leandro N. Av.",AVENIDA,1,-58.37062179,-34.60066507,PEATON,PEATON,2018-10-10 22:12:00,True
382,1384,1,"Corrientes Av. y Gallardo, Angel Av.",AVENIDA,15,-58.43220014,-34.60207186,PEATON,MOTO,2018-10-13 03:05:00,True
383,1385,1,AU Perito Moreno y Av. Eva Perón SENTIDO CENTRO,AUTOPISTA,9,-58.46958442,-34.64949724,MOTO,CAMION,2018-10-19 12:13:00,True
384,1386,1,Muñecas y Serrano,CALLE,15,-58.44671397,-34.59970903,MOTO,CAMION,2018-10-24 09:18:00,True
385,1387,1,"Artigas, Jose Gervasio, Gral. y Tres Arroyos",CALLE,11,-58.47152163,-34.61474911,MOTO,CAMION,2018-10-25 11:00:00,True
386,1388,1,Solis e Independencia Av.,AVENIDA,1,-58.39032921,-34.61807951,MOTO,AUTO,2018-10-30 02:15:00,True
387,1389,1,"Bosch, Ventura y Paz, Gral. Av.",CALLE,9,-58.52887773,-34.64297861,PEATON,PEATON,2018-10-31 12:30:00,True
388,1390,1,"Paz, Gral. Av. 14800",AUTOPISTA,8,-58.49371157,-34.67981324,PEATON,CAMION,2018-11-01 10:50:00,True
389,1391,1,Av. Eva Perón 5321,AVENIDA,9,-58.48266599,-34.66012327,MOTO,MOTO,2018-11-04 08:15:00,True
390,1392,1,"Peron, Juan Domingo, Tte. General y Pueyrredon Av.",AVENIDA,3,-58.40612253,-34.60774301,PEATON,MOTO,2018-11-05 14:49:00,True
